ax	ay	az	gx	gy	gz
0.0872576236724854	0.0335104279220104	-0.0363182500004768	-1.18450314194038	1.42295995783266	1.32554369697272
0.087289035320282	0.0335193499922752	-0.0364397913217545	-1.18502666873427	1.42302055619406	1.32629266850197
0.0805914476513863	0.0311329867690802	-0.035868838429451	-1.18561896666846	1.42308349824271	1.32710409441531
0.0779431760311127	0.0326389335095882	-0.0380281992256641	-1.18630835111812	1.42315543176501	1.32800083883301
0.0779763609170914	0.0326487421989441	-0.0381688363850117	-1.18700715808966	1.42322212575389	1.32887499525721
0.0787938386201859	0.0328555703163147	-0.0400641970336437	-1.1877591455276	1.42327969725198	1.32976455316752
0.0696839541196823	0.0294848289340735	-0.0320119448006153	-1.17599315927102	1.41256740692097	1.3179714014934
0.0697178542613983	0.0294960606843233	-0.0321624241769314	-1.17673870747338	1.41263870199999	1.31884261759316
0.0671216025948524	0.0305292177945375	-0.0305397771298885	-1.17755894351101	1.41270740095602	1.31979827590424
0.0674458295106888	0.0297652706503868	-0.0303863510489464	-1.17837893106713	1.41279795523333	1.32074819959876
0.0674947798252106	0.0297792851924896	-0.0305505376309156	-1.1791671965617	1.41288704735329	1.32168279429934
0.0620187483727932	0.0292389933019877	-0.0288470294326544	-1.17084823658029	1.40434353738423	1.31336741054441
0.0538882315158844	0.0261786859482527	-0.0245300475507975	-1.16574731382868	1.397434713261	1.30830522503273
0.0539413541555405	0.0261954478919506	-0.0247015487402678	-1.16651008326913	1.3975319068518	1.30918598697634
0.0467861779034138	0.0255143046379089	-0.0206784680485725	-1.16296160511999	1.39224464150664	1.30567823647943
0.0444605350494385	0.0257001537829637	-0.0202987249940634	-1.1597098978137	1.38751093507955	1.30247343385704
0.0444912873208523	0.0257140398025513	-0.0204697903245687	-1.16045882532941	1.38758714510423	1.30333405117421
0.0392391867935658	0.0255817864090204	-0.015799367800355	-1.15915096516475	1.3838009944593	1.30208925975941
0.0370652377605438	0.0259538162499666	-0.0149552319198847	-1.15679576196812	1.38065739174553	1.29977761222935
0.0371054783463478	0.0259711071848869	-0.0151463625952601	-1.15760948152078	1.38074889808152	1.30069543502935
0.0352393314242363	0.0246391035616398	-0.0138082429766655	-1.15693221506472	1.37775969271375	1.30008637853681
0.030677093192935	0.0248519331216812	-0.0144525440409779	-1.15570675699575	1.37522671140856	1.29892748873063
0.0306962504982948	0.024864424020052	-0.0146188838407397	-1.15642106936507	1.37529099661604	1.29972581975199
0.0281565878540278	0.0215770844370127	-0.0114968307316303	-1.15595091737347	1.37314733110044	1.29934560066767
0.0263564027845859	0.023160682991147	-0.0107768690213561	-1.15565360591595	1.37119728124776	1.29913865386922
0.0263727996498346	0.0231729354709387	-0.0109440013766289	-1.15632746950073	1.37125908714724	1.29992872070234
0.0259610004723072	0.0223444234579802	-0.00839112792164087	-1.1566474067652	1.36947351696888	1.30035464810258
0.0235538445413113	0.0230250265449286	-0.0103905005380511	-1.15631073151261	1.36784733607729	1.3001129173174
0.0235700495541096	0.0230363924056292	-0.010538874194026	-1.15689717192394	1.36790373364207	1.30080093580815
0.0239704102277756	0.0210246723145247	-0.0122193088755012	-1.15612123917625	1.36633162576195	1.30010234008926
0.0240070316940546	0.0219482071697712	-0.012293335981667	-1.15546463540974	1.3647985714035	1.29949482037107
0.024013252928853	0.021958326920867	-0.0124519038945436	-1.15613060608181	1.36484804793786	1.30023371659034
0.0227660853415728	0.0179638843983412	-0.0112698255106807	-1.15453856791593	1.36212145531444	1.29864867269067
0.0208167396485806	0.01996760815382	-0.00931313261389732	-1.15440210071693	1.36096937040823	1.2985436154115
0.0208226889371872	0.0199776254594326	-0.0094669871032238	-1.15505468716214	1.36101747447976	1.29924754349548
0.0184782221913338	0.0187143757939339	-0.00732992403209209	-1.15449981109935	1.35891838762707	1.29872229668985
0.0188076104968786	0.015022948384285	-0.00604555197060108	-1.15500740676822	1.35805512239044	1.29929917358936
0.0188487507402897	0.015040379948914	-0.00619890494272113	-1.15560319095745	1.35813769777992	1.29994687160637
0.0172186754643917	0.0194719620049	-0.00864615943282843	-1.15480345527341	1.35644021828956	1.29916296555058
0.0163041613996029	0.0190397296100855	-0.00913211051374674	-1.15459247634434	1.35570070254882	1.29898129569968
0.0163508281111717	0.0190584845840931	-0.00928466860204935	-1.15519787338667	1.3557885966766	1.29961136118953
0.0149995479732752	0.0186894778162241	-0.00854457076638937	-1.15464310656742	1.35434986480812	1.29903381261091
0.0140138324350119	0.0176270566880703	-0.00526579702273011	-1.15496831469964	1.35380863908675	1.29935905559157
0.0140808373689652	0.0176510475575924	-0.00543119106441736	-1.15561267665231	1.35392010224211	1.3000160549835
0.0118880150839686	0.018631836399436	-0.0036598714068532	-1.15572151685991	1.3528785322641	1.30014376103928
0.0108459433540702	0.0174923874437809	-0.00419398071244359	-1.15614431143338	1.35247836773669	1.30057135730616
